id,district,city,floor,price,rooms,sq,year,price_per_sq,update_date,offer_url
2916,Dębniki,Kraków,1,928211.40,3,64.89,2021,14304.38,2020-01-01,
2917,Podgórze,Kraków,1,986315.40,4,84.17,2021,11718.14,2020-01-01,
2918,Podgórze,Kraków,4,536009.40,2,28.29,2021,18946.96,2020-01-01,
2919,Krowodrza,Kraków,1,1124312.40,4,61.00,2021,18431.34,2020-01-01,
2920,Podgórze,Kraków,2,942737.40,3,67.55,2021,13956.15,2020-01-01,
2921,Mistrzejowice,Kraków,9,562156.20,1,39.00,2015,14414.27,2020-01-01,
2922,Nowa Huta,Kraków,4,579587.40,2,49.46,2021,11718.30,2020-01-01,
2923,Nowa Huta,Kraków,4,636957.84,2,47.15,2022,13509.18,2020-01-01,
2924,Dębniki,Kraków,1,695795.40,2,38.00,1927,18310.40,2020-01-01,
2925,Prądnik Biały,Kraków,2,664375.66,2,47.38,2020,14022.28,2020-01-01,
2926,Mistrzejowice,Kraków,1,697845.02,3,59.31,2020,11766.06,2020-01-01,
2927,Dębniki,Kraków,1,886086.00,2,65.81,2014,13464.31,2020-01-01,
2928,Grzegórzki,Kraków,2,534572.78,1,27.67,2021,19319.58,2020-01-01,
2929,Podgórze,Kraków,2,826529.40,3,54.01,2021,15303.27,2020-01-01,
2930,Grzegórzki,Kraków,6,1484375.63,3,81.75,2020,18157.50,2020-01-01,
2931,Zwierzyniec,Kraków,0,2164374.00,5,175.00,2020,12367.86,2020-01-01,
2932,Krowodrza,Kraków,1,827836.74,2,51.95,2005,15935.25,2020-01-01,
2933,Dębniki,Kraków,2,826529.40,3,50.71,2020,16299.15,2020-01-01,
2934,Mistrzejowice,Kraków,2,862960.61,4,75.20,2020,11475.54,2020-01-01,
2935,Stare Miasto,Kraków,2,1685016.00,4,120.00,1930,14041.80,2020-01-01,
2936,Prądnik Biały,Kraków,0,656140.87,2,48.57,2020,13509.18,2020-01-01,
2937,Podgórze,Kraków,0,1102523.40,4,84.17,2021,13098.76,2020-01-01,
2938,Podgórze,Kraków,4,826529.40,3,53.68,2021,15397.34,2020-01-01,
2939,Mistrzejowice,Kraków,3,673756.55,3,61.03,2022,11039.76,2020-01-01,
2940,Podgórze,Kraków,4,681269.40,2,39.07,2021,17437.16,2020-01-01,
2941,Zwierzyniec,Kraków,0,2178900.00,4,188.81,2020,11540.17,2020-01-01,
2942,Nowa Huta,Kraków,1,928211.40,3,65.00,2020,14280.18,2020-01-01,
2943,Dębniki,Kraków,3,771969.74,3,58.40,2020,13218.66,2020-01-01,
2944,Prądnik Czerwony,Kraków,3,955810.80,2,54.65,2009,17489.68,2020-01-01,
2945,Podgórze Duchackie,Kraków,7,652217.40,2,49.02,2021,13305.13,2020-01-01,
2946,Stare Miasto,Kraków,1,870107.40,2,46.00,1935,18915.38,2020-01-01,
2947,Grzegórzki,Kraków,10,893349.00,2,50.00,2019,17866.98,2020-01-01,
2948,Grzegórzki,Kraków,4,2542050.00,4,140.65,2014,18073.58,2020-01-01,
2949,Bieżanów-Prokocim,Kraków,3,580894.74,2,43.00,2021,13509.18,2020-01-01,
2950,Prądnik Biały,Kraków,1,735528.37,3,65.30,2022,11263.84,2020-01-01,
2951,Mistrzejowice,Kraków,7,665581.32,3,58.00,2022,11475.54,2020-01-01,
2952,Bronowice,Kraków,2,541819.80,1,34.00,2017,15935.88,2020-01-01,
2953,Dębniki,Kraków,0,1012774.51,3,87.70,2022,11548.17,2020-01-01,
2954,Nowa Huta,Kraków,1,652217.40,2,45.14,2021,14448.77,2020-01-01,
2955,Podgórze Duchackie,Kraków,9,624618.00,2,53.00,1985,11785.25,2020-01-01,
2956,Prądnik Biały,Kraków,0,591208.20,2,32.00,2016,18475.26,2020-01-01,
2957,Prądnik Biały,Kraków,3,724847.40,3,62.00,1983,11691.09,2020-01-01,
2958,Nowa Huta,Kraków,0,957263.40,4,70.52,2020,13574.36,2020-01-01,
2959,Nowa Huta,Kraków,1,544725.00,2,38.00,1975,14334.87,2020-01-01,
2960,Krowodrza,Kraków,1,926758.80,2,48.43,2020,19136.04,2020-01-01,
2961,Nowa Huta,Kraków,8,1266899.62,3,75.84,2022,16704.90,2020-01-01,
2962,Nowa Huta,Kraków,4,650256.39,2,51.16,2022,12710.25,2020-01-01,
2963,Bronowice,Kraków,4,1089450.00,3,62.67,2010,17383.92,2020-01-01,
2964,Łagiewniki-Borek Fałęcki,Kraków,0,1102523.40,3,63.00,2022,17500.37,2020-01-01,
2965,Nowa Huta,Kraków,0,348624.00,1,23.70,1960,14709.87,2020-01-01,
2966,Podgórze Duchackie,Kraków,0,477905.40,1,36.00,2005,13275.15,2020-01-01,
2967,Podgórze,Kraków,1,732110.40,3,53.34,2022,13725.36,2020-01-01,
2968,Prądnik Czerwony,Kraków,0,281804.40,1,18.50,2019,15232.68,2020-01-01,
2969,Bieżanów-Prokocim,Kraków,3,447400.80,2,34.80,2022,12856.34,2020-01-01,
2970,Podgórze,Kraków,4,1029893.40,3,67.55,2021,15246.39,2020-01-01,
2971,Nowa Huta,Kraków,5,573759.57,2,41.36,2022,13872.33,2020-01-01,
2972,Nowa Huta,Kraków,0,870107.40,3,60.00,2020,14501.79,2020-01-01,
2973,Dębniki,Kraków,2,467637.70,2,35.97,2021,13000.77,2020-01-01,
2974,Bronowice,Kraków,4,463379.40,2,37.77,1975,12268.46,2020-01-01,
2975,Prądnik Czerwony,Kraków,0,377676.00,1,24.00,1980,15736.50,2020-01-01,
2976,Prądnik Czerwony,Kraków,1,679816.80,3,52.50,1980,12948.90,2020-01-01,
2977,Podgórze Duchackie,Kraków,4,588303.00,2,47.00,1980,12517.08,2020-01-01,
2978,Dębniki,Kraków,0,550535.40,1,35.43,2021,15538.68,2020-01-01,
2979,Nowa Huta,Kraków,4,844977.42,3,55.40,2020,15252.30,2020-01-01,
2980,Prądnik Biały,Kraków,2,960454.76,3,86.19,2021,11143.46,2020-01-01,
2981,Bieżanów-Prokocim,Kraków,4,624618.00,3,48.35,1975,12918.68,2020-01-01,
2982,Podgórze,Kraków,1,765720.66,2,49.73,2021,15397.56,2020-01-01,
2983,Podgórze,Kraków,0,581040.00,2,41.18,2022,14109.76,2020-01-01,
2984,Podgórze Duchackie,Kraków,2,753899.40,3,62.31,2021,12099.17,2020-01-01,
2985,Bieżanów-Prokocim,Kraków,2,394671.42,2,35.75,2021,11039.76,2020-01-01,
2986,Podgórze,Kraków,1,647277.11,2,45.01,2021,14380.74,2020-01-01,
2987,Prądnik Biały,Kraków,2,405275.40,1,25.00,2021,16211.02,2020-01-01,
2988,Nowa Huta,Kraków,2,515164.59,2,34.60,2022,14889.15,2020-01-01,
2989,Bieżanów-Prokocim,Kraków,0,829533.38,4,65.64,2021,12637.62,2020-01-01,
2990,Bronowice,Kraków,2,1416285.00,3,78.00,2013,18157.50,2020-01-01,
2991,Nowa Huta,Kraków,1,1305887.40,3,72.50,2018,18012.24,2020-01-01,
2992,Podgórze,Kraków,4,536009.40,2,28.36,2021,18900.19,2020-01-01,
2993,Łagiewniki-Borek Fałęcki,Kraków,0,1835781.35,4,114.80,2018,15991.12,2020-01-01,
2994,Nowa Huta,Kraków,3,595566.00,2,47.89,1956,12436.13,2020-01-01,
2995,Nowa Huta,Kraków,2,823624.20,2,54.43,2013,15131.81,2020-01-01,
2996,Stare Miasto,Kraków,0,549082.80,3,43.00,1930,12769.37,2020-01-01,
2997,Nowa Huta,Kraków,4,577267.60,2,39.94,2022,14453.37,2020-01-01,
2998,Krowodrza,Kraków,2,1089450.00,3,62.00,1972,17571.77,2020-01-01,
2999,Nowa Huta,Kraków,3,958059.42,4,71.69,2022,13363.92,2020-01-01,
3000,Stare Miasto,Kraków,3,1527042.84,3,86.88,1930,17576.46,2020-01-01,
3001,Grzegórzki,Kraków,2,405275.40,2,29.00,1976,13975.01,2020-01-01,
3002,Grzegórzki,Kraków,4,978953.62,3,63.28,2021,15470.19,2020-01-01,
3003,Łagiewniki-Borek Fałęcki,Kraków,5,719037.00,2,49.00,2014,14674.22,2020-01-01,
3004,Dębniki,Kraków,0,602829.00,2,47.50,2009,12691.13,2020-01-01,
3005,Stare Miasto,Kraków,3,2542050.00,6,182.00,1920,13967.30,2020-01-01,
3006,Nowa Huta,Kraków,8,602829.00,2,54.00,1980,11163.51,2020-01-01,
3007,Dębniki,Kraków,1,740826.00,3,60.00,2010,12347.10,2020-01-01,
3008,Bronowice,Kraków,5,1326293.52,3,74.84,2021,17721.72,2020-01-01,
3009,Grzegórzki,Kraków,3,999751.95,3,55.06,2021,18157.50,2020-01-01,
3010,Zwierzyniec,Kraków,1,1233257.40,5,107.00,2020,11525.77,2020-01-01,
3011,Mistrzejowice,Kraków,3,690101.21,3,61.08,2020,11298.32,2020-01-01,
3012,Krowodrza,Kraków,3,2115740.95,3,112.04,2020,18883.80,2020-01-01,
3013,Stare Miasto,Kraków,3,1379970.00,4,90.00,1975,15333.01,2020-01-01,
3014,Mistrzejowice,Kraków,3,597009.88,2,50.74,2022,11766.06,2020-01-01,
3015,Grzegórzki,Kraków,2,932024.48,2,51.33,2021,18157.50,2020-01-01,
3016,Nowa Huta,Kraków,1,544725.00,2,47.00,1950,11589.89,2020-01-01,
3017,Prądnik Biały,Kraków,0,544725.00,2,38.00,2000,14334.87,2020-01-01,
3018,Prądnik Biały,Kraków,1,581808.43,2,43.89,2022,13256.06,2020-01-01,
3019,Nowa Huta,Kraków,0,798930.00,3,53.00,2009,15074.15,2020-01-01,
3020,Prądnik Biały,Kraków,1,695795.40,3,62.00,2020,11222.51,2020-01-01,
3021,Zwierzyniec,Kraków,0,1009557.00,2,55.00,2008,18355.58,2020-01-01,
3022,Nowa Huta,Kraków,2,710321.40,2,42.17,2021,16844.23,2020-01-01,
3023,Mistrzejowice,Kraków,3,443043.00,2,32.00,2020,13845.09,2020-01-01,
3024,Krowodrza,Kraków,0,689985.00,2,50.00,2016,13799.70,2020-01-01,
3025,Podgórze Duchackie,Kraków,0,753899.40,3,55.23,2021,13650.18,2020-01-01,
3026,Stare Miasto,Kraków,0,405275.40,2,35.00,1910,11579.30,2020-01-01,
3027,Bieżanów-Prokocim,Kraków,0,457569.00,1,33.09,2006,13828.01,2020-01-01,
3028,Bieńczyce,Kraków,2,617355.00,3,54.00,1967,11432.50,2020-01-01,
3029,Prądnik Biały,Kraków,4,538698.16,2,33.41,2020,16123.86,2020-01-01,
3030,Podgórze,Kraków,2,492431.40,1,35.35,2021,13930.17,2020-01-01,
3031,Prądnik Biały,Kraków,2,472095.00,2,35.00,2020,13488.42,2020-01-01,
3032,Prądnik Czerwony,Kraków,5,700080.57,2,45.90,2020,15252.30,2020-01-01,
3033,Dębniki,Kraków,0,653670.00,2,51.43,2009,12709.90,2020-01-01,
3034,Krowodrza,Kraków,4,493884.00,1,29.00,1975,17030.49,2020-01-01,
3035,Grzegórzki,Kraków,1,857034.00,4,66.00,2019,12985.36,2020-01-01,
3036,Nowa Huta,Kraków,2,617355.00,3,45.61,2020,13535.52,2020-01-01,
3037,Podgórze,Kraków,4,427064.40,1,28.75,2020,14854.42,2020-01-01,
3038,Prądnik Biały,Kraków,4,1276344.42,4,102.17,2021,12492.36,2020-01-01,
3039,Podgórze,Kraków,1,677385.15,2,48.83,2021,13872.32,2020-01-01,
3040,Podgórze,Kraków,1,565061.40,2,46.54,2021,12141.41,2020-01-01,
3041,Bieżanów-Prokocim,Kraków,4,639144.00,2,56.50,2006,11312.28,2020-01-01,
3042,Dębniki,Kraków,0,1349465.40,5,96.00,2017,14056.93,2020-01-01,
3043,Bronowice,Kraków,4,522936.00,2,34.00,2016,15380.48,2020-01-01,
3044,Nowa Huta,Kraków,4,940552.69,4,70.38,2022,13363.92,2020-01-01,
3045,Bronowice,Kraków,5,1251045.94,3,70.02,2021,17866.98,2020-01-01,
3046,Grzegórzki,Kraków,5,1323049.87,3,74.05,2021,17866.98,2020-01-01,
3047,Prądnik Czerwony,Kraków,4,1000428.86,3,81.99,2021,12201.84,2020-01-01,
3048,Dębniki,Kraków,1,653670.00,2,48.00,2022,13618.13,2020-01-01,
3049,Nowa Huta,Kraków,5,938382.51,4,68.36,2022,13727.07,2020-01-01,
3050,Podgórze,Kraków,0,900612.00,3,64.50,1893,13962.97,2020-01-01,
3051,Nowa Huta,Kraków,1,521483.40,2,46.00,1956,11336.60,2020-01-01,
3052,Łagiewniki-Borek Fałęcki,Kraków,3,939832.20,3,54.19,2020,17343.27,2020-01-01,
3053,Nowa Huta,Kraków,1,522936.00,1,34.60,2007,15113.75,2020-01-01,
3054,Dębniki,Kraków,2,704511.00,3,54.70,2008,12879.54,2020-01-01,
3055,Nowa Huta,Kraków,6,674006.40,2,49.08,2019,13732.81,2020-01-01,
3056,Nowa Huta,Kraków,1,812003.40,3,53.84,2021,15081.79,2020-01-01,
3057,Podgórze Duchackie,Kraków,8,652217.40,2,49.02,2021,13305.13,2020-01-01,
3058,Mistrzejowice,Kraków,0,733378.52,3,62.33,2022,11766.06,2020-01-01,
3059,Podgórze Duchackie,Kraków,3,608639.40,2,46.68,2021,13038.55,2020-01-01,
3060,Podgórze Duchackie,Kraków,3,588303.00,2,42.47,2021,13852.20,2020-01-01,
3061,Grzegórzki,Kraków,1,1253535.70,3,75.04,2021,16704.90,2020-01-01,
3062,Podgórze,Kraków,2,655122.60,3,53.12,2021,12332.88,2020-01-01,
3063,Nowa Huta,Kraków,2,600180.91,2,44.19,2022,13581.82,2020-01-01,
3064,Prądnik Biały,Kraków,1,766730.22,3,57.84,2021,13256.05,2020-01-01,
3065,Prądnik Biały,Kraków,5,583683.73,2,35.43,2019,16474.29,2020-01-01,
3066,Prądnik Czerwony,Kraków,3,623165.40,2,46.00,2020,13547.08,2020-01-01,
3067,Wzgórza Krzesławickie,Kraków,0,434327.40,3,33.37,1965,13015.50,2020-01-01,
3068,Nowa Huta,Kraków,1,879343.03,4,71.64,2022,12274.47,2020-01-01,
3069,Podgórze Duchackie,Kraków,5,623165.40,2,46.54,2021,13389.89,2020-01-01,
3070,Bieńczyce,Kraków,0,506957.40,2,38.00,1970,13340.98,2020-01-01,
3071,Dębniki,Kraków,1,660933.00,3,47.00,2010,14062.40,2020-01-01,
3072,Mistrzejowice,Kraków,1,710379.50,3,61.13,2020,11620.80,2020-01-01,
3073,Podgórze Duchackie,Kraków,1,875272.85,4,80.88,2021,10821.87,2020-01-01,
3074,Podgórze,Kraków,5,942737.40,3,58.13,2021,16217.74,2020-01-01,
3075,Krowodrza,Kraków,4,459021.60,1,27.30,2021,16813.98,2020-01-01,
3076,Podgórze,Kraków,3,429243.30,1,36.80,2005,11664.22,2020-01-01,
3077,Dębniki,Kraków,3,528746.40,2,41.00,2020,12896.26,2020-01-01,
3078,Podgórze Duchackie,Kraków,3,768425.40,3,60.23,2020,12758.19,2020-01-01,
3079,Podgórze Duchackie,Kraków,0,463379.40,1,35.35,2021,13108.34,2020-01-01,
3080,Prądnik Czerwony,Kraków,0,579587.40,1,32.21,2020,17994.02,2020-01-01,
3081,Swoszowice,Kraków,0,509063.67,2,32.60,2021,15615.45,2020-01-01,
3082,Podgórze Duchackie,Kraków,6,753899.40,3,55.20,2021,13657.59,2020-01-01,
3083,Mistrzejowice,Kraków,4,673756.55,3,61.03,2022,11039.76,2020-01-01,
3084,Prądnik Biały,Kraków,0,675459.00,3,52.00,1960,12989.60,2020-01-01,
3085,Podgórze Duchackie,Kraków,7,797477.40,3,60.23,2020,13240.54,2020-01-01,
3086,Nowa Huta,Kraków,2,1160627.40,3,61.49,2021,18875.06,2020-01-01,
3087,Stare Miasto,Kraków,4,641482.69,3,55.90,2022,11475.54,2020-01-01,
3088,Mistrzejowice,Kraków,0,884698.77,3,64.11,2022,13799.70,2020-01-01,
3089,Podgórze Duchackie,Kraków,4,623165.40,2,46.54,2021,13389.89,2020-01-01,
3090,Podgórze Duchackie,Kraków,0,602829.00,2,44.92,2001,13420.06,2020-01-01,
3091,Dębniki,Kraków,1,748916.98,3,59.95,2021,12492.36,2020-01-01,
3092,Stare Miasto,Kraków,0,1218731.40,3,70.00,1936,17410.44,2020-01-01,
3093,Grzegórzki,Kraków,3,719037.00,3,50.00,1968,14380.74,2020-01-01,
3094,Nowa Huta,Kraków,3,578134.80,2,52.00,1960,11117.98,2020-01-01,
3095,Zwierzyniec,Kraków,0,2324160.00,6,160.00,2020,14526.00,2020-01-01,
3096,Mistrzejowice,Kraków,2,915138.00,3,60.00,1979,15252.30,2020-01-01,
3097,Bronowice,Kraków,1,769878.00,2,51.30,2001,15007.36,2020-01-01,
3098,Mistrzejowice,Kraków,1,585740.61,2,43.83,2020,13363.92,2020-01-01,
3099,Prądnik Biały,Kraków,4,753899.40,2,56.00,2014,13462.49,2020-01-01,
3100,Bieżanów-Prokocim,Kraków,0,354143.88,2,31.44,2022,11264.11,2020-01-01,
3101,Podgórze,Kraków,4,427064.40,1,29.31,2022,14570.61,2020-01-01,
3102,Wzgórza Krzesławickie,Kraków,0,384939.00,1,33.66,1965,11436.10,2020-01-01,
3103,Grzegórzki,Kraków,0,421254.00,2,38.00,1930,11085.63,2020-01-01,
3104,Podgórze Duchackie,Kraków,8,797477.40,3,59.10,2021,13493.70,2020-01-01,
3105,Mistrzejowice,Kraków,2,884633.40,3,63.00,2020,14041.80,2020-01-01,
3106,Grzegórzki,Kraków,2,1523777.40,4,122.70,1938,12418.73,2020-01-01,
3107,Nowa Huta,Kraków,4,866875.37,3,54.75,2020,15833.34,2020-01-01,
3108,Grzegórzki,Kraków,3,1269267.35,3,74.05,2021,17140.68,2020-01-01,
3109,Bronowice,Kraków,1,914847.48,3,67.00,2020,13654.44,2020-01-01,
3110,Mistrzejowice,Kraków,5,769732.74,3,53.28,2008,14446.93,2020-01-01,
3111,Bronowice,Kraków,5,697248.00,3,45.00,1970,15494.40,2020-01-01,
3112,Podgórze,Kraków,2,567794.47,2,40.93,2022,13872.33,2020-01-01,
3113,Nowa Huta,Kraków,0,577518.90,2,39.17,2022,14743.90,2020-01-01,
3114,Podgórze Duchackie,Kraków,0,753899.40,3,55.25,2021,13645.25,2020-01-01,
3115,Prądnik Czerwony,Kraków,5,3631500.00,5,194.10,2015,18709.43,2020-01-01,
3116,Krowodrza,Kraków,6,626451.18,3,44.46,2021,14090.22,2020-01-01,
3117,Bronowice,Kraków,2,742949.70,2,42.98,2021,17285.94,2020-01-01,
3118,Mistrzejowice,Kraków,9,794535.89,4,72.93,2022,10894.50,2020-01-01,
3119,Podgórze,Kraków,1,931116.60,4,71.94,2022,12942.96,2020-01-01,
3120,Krowodrza,Kraków,0,574212.78,2,29.50,2020,19464.84,2020-01-01,
3121,Dębniki,Kraków,1,1305887.40,4,91.76,2021,14231.56,2020-01-01,
3122,Grzegórzki,Kraków,3,618226.56,1,32.00,2021,19319.58,2020-01-01,
3123,Podgórze Duchackie,Kraków,8,797477.40,3,59.10,2021,13493.70,2020-01-01,
3124,Stare Miasto,Kraków,3,1786698.00,3,110.00,1920,16242.71,2020-01-01,
3125,Zwierzyniec,Kraków,0,1009557.00,2,55.00,2008,18355.58,2020-01-01,
3126,Nowa Huta,Kraków,1,765720.66,2,49.73,2020,15397.56,2020-01-01,
3127,Grzegórzki,Kraków,3,755352.00,3,52.40,1974,14415.11,2020-01-01,
3128,Prądnik Biały,Kraków,3,610092.00,2,55.05,2007,11082.51,2020-01-01,
3129,Prądnik Czerwony,Kraków,1,631881.00,2,36.00,2004,17552.25,2020-01-01,
3130,Stare Miasto,Kraków,1,755352.00,3,52.00,1976,14526.00,2020-01-01,
3131,Mistrzejowice,Kraków,1,953794.59,4,87.49,2020,10901.75,2020-01-01,
3132,Podgórze,Kraków,0,918769.50,2,50.00,1970,18375.39,2020-01-01,
3133,Bieżanów-Prokocim,Kraków,4,639144.00,2,42.69,2016,14971.74,2020-01-01,
3134,Dębniki,Kraków,4,681995.70,2,41.62,2021,16386.24,2020-01-01,
3135,Podgórze Duchackie,Kraków,3,855581.40,3,68.66,2021,12461.13,2020-01-01,
3136,Bronowice,Kraków,5,1606629.35,3,85.08,2021,18883.74,2020-01-01,
3137,Grzegórzki,Kraków,0,724411.62,2,42.00,1955,17247.90,2020-01-01,
3138,Podgórze Duchackie,Kraków,6,608639.40,2,44.36,2021,13720.46,2020-01-01,
3139,Prądnik Biały,Kraków,0,675459.00,2,44.00,2008,15351.34,2020-01-01,
3140,Grzegórzki,Kraków,1,1421648.00,4,82.59,2020,17213.32,2020-01-01,
3141,Prądnik Biały,Kraków,3,676281.17,2,48.89,2021,13832.70,2020-01-01,
3142,Prądnik Czerwony,Kraków,0,646860.21,2,45.44,2021,14235.48,2020-01-01,
3143,Prądnik Biały,Kraków,3,864297.00,4,76.50,2000,11298.00,2020-01-01,
3144,Stare Miasto,Kraków,1,870107.40,2,46.00,1935,18915.38,2020-01-01,
3145,Prądnik Czerwony,Kraków,2,550535.40,2,37.00,1970,14879.33,2020-01-01,
3146,Dębniki,Kraków,1,758257.20,3,61.45,2005,12339.42,2020-01-01,
3147,Podgórze,Kraków,1,1583334.00,3,89.57,2010,17677.05,2020-01-01,
3148,Nowa Huta,Kraków,4,557868.12,2,33.60,2020,16603.22,2020-01-01,
3149,Mistrzejowice,Kraków,2,771252.16,3,68.07,2020,11330.28,2020-01-01,
3150,Krowodrza,Kraków,4,486621.00,1,29.45,1960,16523.63,2020-01-01,
3151,Krowodrza,Kraków,0,1018853.64,4,60.00,2022,16980.89,2020-01-01,
3152,Grzegórzki,Kraków,1,944044.74,2,50.00,2016,18880.89,2020-01-01,
3153,Dębniki,Kraków,0,826529.40,3,51.00,2020,16206.45,2020-01-01,
3154,Grzegórzki,Kraków,2,1044274.14,2,55.30,2020,18883.80,2020-01-01,
3155,Podgórze Duchackie,Kraków,6,608639.40,2,44.42,2021,13701.93,2020-01-01,
3156,Prądnik Czerwony,Kraków,5,686353.50,2,45.00,2020,15252.30,2020-01-01,
3157,Grzegórzki,Kraków,3,656703.03,1,35.88,2022,18302.76,2020-01-01,
3158,Podgórze,Kraków,3,1082187.00,2,61.19,2010,17685.68,2020-01-01,
3159,Podgórze,Kraków,0,1814297.40,3,96.96,1920,18711.81,2020-01-01,
3160,Grzegórzki,Kraków,6,1845965.53,4,106.79,2021,17285.94,2020-01-01,
3161,Bieżanów-Prokocim,Kraków,4,396559.80,2,36.00,2021,11015.55,2020-01-01,
3162,Zwierzyniec,Kraków,0,1707455.76,4,87.72,2020,19464.84,2020-01-01,
3163,Bronowice,Kraków,0,857034.00,4,59.30,1964,14452.51,2020-01-01,
3164,Dębniki,Kraków,4,666743.40,2,47.22,1994,14119.94,2020-01-01,
3165,Stare Miasto,Kraków,0,1378517.40,2,84.80,1934,16256.10,2020-01-01,
3166,Podgórze,Kraków,0,705963.60,3,48.80,1970,14466.47,2020-01-01,
3167,Dębniki,Kraków,2,610092.00,1,45.00,2010,13557.60,2020-01-01,
3168,Grzegórzki,Kraków,4,1677081.90,4,97.02,2021,17285.94,2020-01-01,
3169,Zwierzyniec,Kraków,0,1525230.00,3,84.27,2004,18099.32,2020-01-01,
3170,Nowa Huta,Kraków,2,466981.85,1,27.36,2021,17068.05,2020-01-01,
3171,Nowa Huta,Kraków,3,1136521.39,4,83.27,2021,13648.63,2020-01-01,
3172,Podgórze Duchackie,Kraków,1,624618.00,2,53.00,1982,11785.25,2020-01-01,
3173,Krowodrza,Kraków,4,492431.40,1,32.52,1914,15142.41,2020-01-01,
3174,Mistrzejowice,Kraków,5,749489.31,3,67.89,2020,11039.76,2020-01-01,
3175,Mistrzejowice,Kraków,1,724847.40,3,51.92,2015,13960.85,2020-01-01,
3176,Prądnik Biały,Kraków,5,1492736.79,4,90.70,2022,16457.96,2020-01-01,
3177,Nowa Huta,Kraków,0,769878.00,2,49.44,2016,15571.96,2020-01-01,
3178,Prądnik Biały,Kraków,1,477905.40,2,35.50,2020,13462.13,2020-01-01,
3179,Krowodrza,Kraków,2,620260.20,2,37.17,1970,16687.12,2020-01-01,
3180,Grzegórzki,Kraków,3,804740.40,3,66.00,1998,12193.04,2020-01-01,
3181,Mistrzejowice,Kraków,0,490188.59,2,36.68,2022,13363.92,2020-01-01,
3182,Podgórze Duchackie,Kraków,0,652217.40,2,47.09,2021,13850.44,2020-01-01,
3183,Stare Miasto,Kraków,3,1096131.96,3,77.00,1885,14235.48,2020-01-01,
3184,Krowodrza,Kraków,0,667327.35,3,53.11,2021,12565.00,2020-01-01,
3185,Łagiewniki-Borek Fałęcki,Kraków,1,711774.00,3,56.26,2020,12651.51,2020-01-01,
3186,Podgórze,Kraków,3,830226.27,3,58.62,2021,14162.85,2020-01-01,
3187,Mistrzejowice,Kraków,0,588963.93,2,48.85,2020,12056.58,2020-01-01,
3188,Podgórze Duchackie,Kraków,7,579587.40,2,38.86,2021,14914.76,2020-01-01,
3189,Prądnik Czerwony,Kraków,2,608639.40,2,45.50,2021,13376.69,2020-01-01,
3190,Dębniki,Kraków,0,1012774.51,3,70.83,2022,14298.67,2020-01-01,
3191,Prądnik Biały,Kraków,3,508410.00,2,32.00,1980,15887.81,2020-01-01,
3192,Krowodrza,Kraków,4,864297.00,3,51.26,1975,16861.04,2020-01-01,
3193,Podgórze,Kraków,3,1131575.40,3,80.58,2021,14042.88,2020-01-01,
3194,Prądnik Biały,Kraków,3,694851.21,3,53.15,2022,13073.40,2020-01-01,
3195,Mistrzejowice,Kraków,1,839602.80,4,66.46,2011,12633.20,2020-01-01,
3196,Krowodrza,Kraków,2,855581.40,2,52.56,2020,16278.18,2020-01-01,
3197,Grzegórzki,Kraków,3,1089450.00,2,58.00,2009,18783.61,2020-01-01,
3198,Dębniki,Kraków,2,986315.40,3,64.89,2021,15199.80,2020-01-01,
3199,Podgórze Duchackie,Kraków,3,768425.40,3,66.70,1999,11520.61,2020-01-01,
3200,Nowa Huta,Kraków,1,619260.81,2,45.84,2022,13509.18,2020-01-01,
3201,Prądnik Biały,Kraków,3,565061.40,2,45.00,2019,12556.91,2020-01-01,
3202,Prądnik Biały,Kraków,2,710321.40,2,53.20,2003,13351.91,2020-01-01,
3203,Krowodrza,Kraków,1,755352.00,2,42.00,1966,17984.57,2020-01-01,
3204,Nowa Huta,Kraków,3,534152.98,2,39.54,2021,13509.18,2020-01-01,
3205,Krowodrza,Kraków,5,1438074.00,3,93.00,1920,15463.16,2020-01-01,
3206,Prądnik Czerwony,Kraków,5,915829.44,4,70.84,2021,12928.14,2020-01-01,
3207,Łagiewniki-Borek Fałęcki,Kraków,0,573777.00,2,43.50,2017,13190.28,2020-01-01,
3208,Podgórze Duchackie,Kraków,0,841055.40,3,46.09,1910,18248.11,2020-01-01,
3209,Prądnik Biały,Kraków,1,710321.40,3,47.60,1970,14922.72,2020-01-01,
3210,Prądnik Czerwony,Kraków,3,850800.89,3,65.81,2021,12928.14,2020-01-01,
3211,Prądnik Czerwony,Kraków,0,562156.20,2,35.00,1925,16061.60,2020-01-01,
3212,Podgórze,Kraków,0,1261437.84,4,83.50,2021,15107.04,2020-01-01,
3213,Dębniki,Kraków,1,1016818.55,3,72.15,2020,14093.13,2020-01-01,
3214,Podgórze Duchackie,Kraków,4,406728.00,1,35.30,1978,11522.04,2020-01-01,
3215,Bieżanów-Prokocim,Kraków,1,940870.81,4,74.45,2021,12637.62,2020-01-01,
3216,Grzegórzki,Kraków,4,651345.84,3,44.00,1970,14803.32,2020-01-01,
3217,Krowodrza,Kraków,4,493884.00,1,29.00,1970,17030.49,2020-01-01,
3218,Podgórze Duchackie,Kraków,0,1102523.40,4,84.17,2020,13098.76,2020-01-01,
3219,Mistrzejowice,Kraków,4,502897.38,2,40.73,2023,12347.10,2020-01-01,
3220,Nowa Huta,Kraków,4,912813.84,3,62.84,2021,14526.00,2020-01-01,
