id,district,city,floor,price,rooms,sq,year,price_per_sq,update_date,offer_url
47080,Jeżyce,Poznań,0,415340.00,2,43.72,1937,9500.00,2024-07-07,https://www.otodom.pl/pl/oferta/jezyce-mieszkanie-do-kapitalnego-remontu-ID4qXlN
47081,Wilda,Poznań,2,419000.00,1,37.50,1949,11173.00,2024-07-07,https://www.otodom.pl/pl/oferta/bardzo-duza-kawalerka-oddzielna-kuchnia-ID4rq2h
29356,Stare Miasto,Poznań,3,539000.00,2,45.48,1952,11851.00,2024-07-07,https://www.otodom.pl/pl/oferta/top-lokalizacja-przy-starym-rynku-0-prowizji-ID4qZH9
47082,Grunwald,Poznań,1,469000.00,2,38.17,1960,12287.00,2024-07-07,https://www.otodom.pl/pl/oferta/mieszkanie-z-niezaleznym-ukladem-top-lokalizacja-ID4rpFO
47083,Wilda,Poznań,1,515000.00,2,43.20,1960,11921.00,2024-07-07,https://www.otodom.pl/pl/oferta/bezposrednio-rolna-52a-poznan-wilda-ID4rphz
29391,Stare Miasto,Poznań,3,510000.00,1,33.90,1960,15044.00,2024-07-07,https://www.otodom.pl/pl/oferta/przestronna-kawalerka-przy-starym-rynku-ID4rcFF
47084,Jeżyce,Poznań,4,419000.00,2,41.80,1961,10024.00,2024-07-07,https://www.otodom.pl/pl/oferta/poznan-jezyce-mylna-2-pokojowe-ID4rqZG
47085,Grunwald,Poznań,3,699000.00,3,55.00,1961,12709.00,2024-07-07,https://www.otodom.pl/pl/oferta/3-pokoje-55m2-po-remoncie-wysoki-standard-ID4rp6E
47086,Grunwald,Poznań,4,320000.00,1,23.00,1964,13913.00,2024-07-07,https://www.otodom.pl/pl/oferta/grunwald-przytulna-kawalerka-z-widokiem-bezposr-ID4rqfc
47087,Grunwald,Poznań,4,465000.00,2,37.50,1968,12400.00,2024-07-07,https://www.otodom.pl/pl/oferta/piekne-2-pokoje-na-bulgarskiej-ID4rp7m
47088,Jeżyce,Poznań,7,619000.00,3,49.20,1970,12581.00,2024-07-07,https://www.otodom.pl/pl/oferta/3-pokoje-na-winiarach-z-zachodami-slonca-ID4rlsO
47089,Jeżyce,Poznań,8,499000.00,3,44.20,1970,11290.00,2024-07-07,https://www.otodom.pl/pl/oferta/klimatyczne-m3-z-piekna-panorama-bogatego-solacza-ID4rpho
29467,Wilda,Poznań,4,449000.00,3,46.20,1970,9719.00,2024-07-07,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-z-balkonem-debiec-ID4rbTc
29505,Stare Miasto,Poznań,4,550000.00,4,64.90,1970,8475.00,2024-07-07,https://www.otodom.pl/pl/oferta/duzy-potencjal-pod-wynajem-lub-dla-rodziny-ID4q3uI
29518,Nowe Miasto,Poznań,3,410000.00,2,46.00,1970,8913.00,2024-07-07,https://www.otodom.pl/pl/oferta/mieszkanie-poznan-nowe-miasto-2-pokoje-ID4qYoM
47090,Grunwald,Poznań,8,495000.00,3,52.82,1973,9371.00,2024-07-07,https://www.otodom.pl/pl/oferta/grunwald-3pok-52m2-blisko-parku-495-tys-zl-ID4rp8L
47091,Grunwald,Poznań,9,499000.00,2,42.20,1974,11825.00,2024-07-07,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-z-cudownym-widokiem-ID4rpXt
29558,Grunwald,Poznań,9,499000.00,2,42.00,1974,11881.00,2024-07-07,https://www.otodom.pl/pl/oferta/komfortowe-m2-dla-singla-pary-studentow-ID4rdLC
47092,Nowe Miasto,Poznań,7,699000.00,3,77.80,1977,8985.00,2024-07-07,https://www.otodom.pl/pl/oferta/na-sprzedaz-mieszkanie-3-pokoje-os-piastowskie-ID4rqz7
47093,Nowe Miasto,Poznań,10,520000.00,2,48.40,1978,10744.00,2024-07-07,https://www.otodom.pl/pl/oferta/5512-funkcjonalne-mieszkanie-2-pok-48m2-rataje-ID4rqqQ
47094,Nowe Miasto,Poznań,5,560000.00,2,51.10,1979,10959.00,2024-07-07,https://www.otodom.pl/pl/oferta/mieszkanie-orla-bialego-poznan-balkon-ID4rfg1
47095,Nowe Miasto,Poznań,2,439000.00,2,38.00,1980,11553.00,2024-07-07,https://www.otodom.pl/pl/oferta/mieszkanie-z-pieknym-widokiem-po-remoncie-ID4rqNf
29669,Grunwald,Poznań,10,620000.00,4,75.00,1980,8267.00,2024-07-07,https://www.otodom.pl/pl/oferta/mieszkanie-inwestycyjne-na-grunwaldzie-ID4qbtk
47096,Stare Miasto,Poznań,0,459000.00,2,46.80,1980,9808.00,2024-07-07,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-na-os-zwyciestwa-19a-bez-ID4rqV5
47097,Nowe Miasto,Poznań,3,659000.00,4,74.00,1980,8905.00,2024-07-07,https://www.otodom.pl/pl/oferta/piekne-i-duze-m4-w-spokojnej-okolicy-z-linia-tram-ID4rpih
47098,Stare Miasto,Poznań,0,449999.00,2,46.80,1981,9615.00,2024-07-07,https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-z-balkonem-ID4rp7X
47099,Nowe Miasto,Poznań,9,779000.00,3,79.00,1985,9861.00,2024-07-07,https://www.otodom.pl/pl/oferta/duze-m3-po-remoncie-z-panorama-poznania-j-malta-ID4rpmB
29712,Stare Miasto,Poznań,2,550000.00,3,59.10,1985,9306.00,2024-07-07,https://www.otodom.pl/pl/oferta/ustawne-mieszkanie-z-balkonem-na-zielonym-osiedlu-ID4r71z
47100,Stare Miasto,Poznań,4,679000.00,4,73.60,1986,9226.00,2024-07-07,https://www.otodom.pl/pl/oferta/mieszkanie-4-pokoje-os-boleslawa-smialego-ID4rqzU
47101,Grunwald,Poznań,4,499000.00,4,56.00,1986,8911.00,2024-07-07,https://www.otodom.pl/pl/oferta/cztery-pokoje-za-niewysoka-cene-ID4rqey
47102,Stare Miasto,Poznań,0,760000.00,4,73.30,1988,10368.00,2024-07-07,https://www.otodom.pl/pl/oferta/m-4-pokoje-na-naramowicach-balkon-2-piwnice-ID4qOu3
47103,Stare Miasto,Poznań,4,865000.00,3,70.80,1995,12218.00,2024-07-07,https://www.otodom.pl/pl/oferta/komfortowy-apartament-przy-cytadeli-winogrady-ID4oBus
47104,Stare Miasto,Poznań,3,749000.00,3,72.80,1997,10288.00,2024-07-07,https://www.otodom.pl/pl/oferta/bardzo-zadbane-i-przestronne-72-8-m-poznan-ID4rpGX
47105,Stare Miasto,Poznań,1,470000.00,2,39.20,1997,11990.00,2024-07-07,https://www.otodom.pl/pl/oferta/atrakcyjne-2-pokoje-39-2m2os-lokietka-i-p-balkon-ID4rp72
29846,Jeżyce,Poznań,2,379000.00,1,32.00,2000,11590.00,2024-07-07,https://www.otodom.pl/pl/oferta/kawalerka-32m2-strzeszyn-grecki-ID4qMA2
47106,Stare Miasto,Poznań,4,739000.00,3,66.50,2000,11113.00,2024-07-07,https://www.otodom.pl/pl/oferta/piatkowo-3-niezalezne-pokoje-super-lokalizacja-ID4rg1g
47107,Stare Miasto,Poznań,3,493691.00,2,42.60,2003,11589.00,2024-07-07,https://www.otodom.pl/pl/oferta/zobacz-krolewska-z-widokiem-na-zielen-bezposrednio-ID4qPAc
29931,Jeżyce,Poznań,1,740000.00,2,60.00,2006,12333.00,2024-07-07,https://www.otodom.pl/pl/oferta/mieszkanie-60-m2-dwupokojowe-centrum-jezycka-38-ID4qgqx
47108,Nowe Miasto,Poznań,3,664900.00,2,45.00,2007,14776.00,2024-07-07,https://www.otodom.pl/pl/oferta/pelikanapartament-z-dostepem-do-basenu-i-sauny-ID4rqw4
47109,Jeżyce,Poznań,1,569000.00,2,47.00,2007,12106.00,2024-07-07,https://www.otodom.pl/pl/oferta/zadbane-i-przytulne-otoczone-zielenia-ID4rqdO
47110,Stare Miasto,Poznań,1,730000.00,3,62.00,2008,11774.00,2024-07-07,https://www.otodom.pl/pl/oferta/mieszkanie-dostepne-od-zaraz-wilczak-3pokoje-ID4rp7V
47111,Jeżyce,Poznań,3,725000.00,2,54.00,2011,13426.00,2024-07-07,https://www.otodom.pl/pl/oferta/budynek-z-2011r-koscielna-54-m2-bez-prowizji-ID4pKvp
47112,Stare Miasto,Poznań,3,699000.00,3,54.70,2012,12779.00,2024-07-07,https://www.otodom.pl/pl/oferta/bezposrednio-3-pokoje-55m2-wysoki-standard-ID4rqmz
47113,Stare Miasto,Poznań,1,600000.00,2,51.56,2012,11637.00,2024-07-07,https://www.otodom.pl/pl/oferta/rozkladowe-niezalezne-pokoje-balkon-ID4rqCk
30069,Nowe Miasto,Poznań,5,505000.00,1,38.00,2012,13289.00,2024-07-07,https://www.otodom.pl/pl/oferta/nowoczesny-apartament-blisko-posnaniitarasy-warty-ID4qM2m
47114,Wilda,Poznań,3,409000.00,1,29.31,2013,13954.00,2024-07-07,https://www.otodom.pl/pl/oferta/wilda-nowoczesna-kawalerka-w-centrum-miasta-ID4rq0t
47115,Stare Miasto,Poznań,1,634000.00,3,55.00,2013,11527.00,2024-07-07,https://www.otodom.pl/pl/oferta/3-pok-mieszkanie-na-piatkowie-w-nowym-budynku-ID4rpVr
47116,Grunwald,Poznań,2,840000.00,3,50.34,2013,16687.00,2024-07-07,https://www.otodom.pl/pl/oferta/3pok-mieszk-d-balkon-m-postojowe-marcelin-ataner-ID4roPb
30116,Stare Miasto,Poznań,2,739000.00,3,60.45,2014,12225.00,2024-07-07,https://www.otodom.pl/pl/oferta/komfortowe-3-pokojowe-mieszkanie-na-naramowicach-ID4qMq4
47117,Stare Miasto,Poznań,1,539500.00,3,37.75,2014,14291.00,2024-07-07,https://www.otodom.pl/pl/oferta/okazja-mieszkanie-3-pokojowe-w-pelni-wyposazone-ID4rpBM
47118,Grunwald,Poznań,1,521500.00,2,36.09,2014,14450.00,2024-07-07,https://www.otodom.pl/pl/oferta/gotowe-grunwald-wysoki-standard-ID4qOqN
47119,Grunwald,Poznań,0,949000.00,3,67.01,2015,14162.00,2024-07-07,https://www.otodom.pl/pl/oferta/wojskowa-7-ochrona-miejsce-w-hali-garazowej-ID4rr0e
47120,Wilda,Poznań,1,489000.00,1,30.83,2015,15861.00,2024-07-07,https://www.otodom.pl/pl/oferta/kawalerka-31-m2-wilda-ul-rolna-43-ID4rqzN
47121,Stare Miasto,Poznań,4,1440000.00,4,99.00,2015,14545.00,2024-07-07,https://www.otodom.pl/pl/oferta/promocja-ID4rpzG
47122,Stare Miasto,Poznań,4,650000.00,1,44.00,2015,14773.00,2024-07-07,https://www.otodom.pl/pl/oferta/promocja-ID4rpzo
47123,Stare Miasto,Poznań,4,790000.00,2,55.00,2015,14364.00,2024-07-07,https://www.otodom.pl/pl/oferta/promocja-ID4rpzk
47124,Grunwald,Poznań,0,789000.00,3,61.40,2016,12850.00,2024-07-07,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-idealne-na-gabinet-lub-dom-ID4rp44
47125,Nowe Miasto,Poznań,4,599000.00,2,45.00,2016,13311.00,2024-07-07,https://www.otodom.pl/pl/oferta/komfortowe-w-doskonalej-lokalizacji-2-pokoje-ID4rpaB
47126,Wilda,Poznań,4,800000.00,3,53.43,2017,14973.00,2024-07-07,https://www.otodom.pl/pl/oferta/poznan-rolna-3-pokoje-z-miejscem-w-hali-garazowej-ID4rqXS
30219,Grunwald,Poznań,1,659000.00,3,46.45,2018,14187.00,2024-07-07,https://www.otodom.pl/pl/oferta/wyjatkowe-m-na-zamknietym-osiedlu-tuz-przy-parku-ID4rhn6
47127,Nowe Miasto,Poznań,0,490000.00,2,41.40,2019,11836.00,2024-07-07,https://www.otodom.pl/pl/oferta/atrakcyjne-2-pokojowe-ID4rphu
30272,Stare Miasto,Poznań,2,579000.00,2,42.12,2019,13746.00,2024-07-07,https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-2-pokojowe-os-b-smialego-ID4qUAP
47128,Jeżyce,Poznań,1,548000.00,2,43.00,2020,12744.00,2024-07-07,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-43m2-podolany-ID4rq4D
47129,Stare Miasto,Poznań,2,880000.00,3,62.04,2020,14184.00,2024-07-07,https://www.otodom.pl/pl/oferta/3-pokojowe-piekne-mieszkanie-premium-naramowice-ID4rpaq
30286,Grunwald,Poznań,3,1599000.00,3,72.00,2020,22208.00,2024-07-07,https://www.otodom.pl/pl/oferta/luksusowy-apartament-z-widokiem-na-jezioro-ID4r2Vx
47130,Stare Miasto,Poznań,0,1350000.00,2,49.12,2020,27484.00,2024-07-07,https://www.otodom.pl/pl/oferta/prestiz-i-styl-w-topowej-lokalizacji-towarowa-39-ID4pBVm
47131,Nowe Miasto,Poznań,0,238000.00,1,19.60,2021,12143.00,2024-07-07,https://www.otodom.pl/pl/oferta/kawalerka-na-sprzedaz-stan-deweloperski-ID4q2r7
47132,Wilda,Poznań,3,649000.00,2,37.60,2021,17261.00,2024-07-07,https://www.otodom.pl/pl/oferta/wyjatkowe-2-pokoje-na-wildzie-w-kameralnym-budynku-ID4rqjG
30324,Nowe Miasto,Poznań,0,445000.00,2,40.20,2021,11070.00,2024-07-07,https://www.otodom.pl/pl/oferta/chartowo-tower-dwa-pokoje-40-2-m2-15p-ID4rizV
47133,Stare Miasto,Poznań,1,939000.00,3,65.08,2022,14428.00,2024-07-07,https://www.otodom.pl/pl/oferta/nowe-wykonczone-3-pokojowe-blisko-centrum-ID4rnID
47134,Nowe Miasto,Poznań,0,429800.00,1,26.27,2022,16361.00,2024-07-07,https://www.otodom.pl/pl/oferta/kawalerka-z-ogrodkiem-wagrowska-ID4rpKa
47135,Jeżyce,Poznań,3,433800.00,2,34.42,2023,12603.00,2024-07-07,https://www.otodom.pl/pl/oferta/jezyce-2-pokoje-gotowe-do-odbioru-ID4qUQl
47136,Jeżyce,Poznań,1,529420.00,3,51.40,2023,10300.00,2024-07-07,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-51m2-balkon-bez-prowizji-ID4d7wh
30419,Grunwald,Poznań,4,1079000.00,4,71.88,2023,15011.00,2024-07-07,https://www.otodom.pl/pl/oferta/niesamowite-m-z-widokiem-na-stadion-tuz-przy-lesie-ID4roG8
47137,Stare Miasto,Poznań,1,492000.00,1,21.70,2023,22673.00,2024-07-07,https://www.otodom.pl/pl/oferta/kawalerka-na-sprzedaz-ID4paSv
47138,Jeżyce,Poznań,7,1150000.00,4,66.50,2023,17293.00,2024-07-07,https://www.otodom.pl/pl/oferta/nowy-4-pokojowy-apartament-z-tarasem-35m2-ID4rqPj
47139,Wilda,Poznań,0,594875.00,2,47.59,2023,12500.00,2024-07-07,https://www.otodom.pl/pl/oferta/apartamenty-bergera-ustawny-apartament-1-13-ID4dSqR
47140,Nowe Miasto,Poznań,4,1059000.00,4,76.07,2023,13921.00,2024-07-07,https://www.otodom.pl/pl/oferta/przepiekne-4-pokojowe-dwustronne-mieszkanie-ID4rlB2
30464,Jeżyce,Poznań,0,529000.00,2,35.22,2023,15020.00,2024-07-07,https://www.otodom.pl/pl/oferta/czarujace-m-z-ogrodkiem-idealne-na-start-ID4r6kd
47141,Wilda,Poznań,2,1299000.00,5,90.19,2023,14403.00,2024-07-07,https://www.otodom.pl/pl/oferta/luksusowy-apartament-na-wildzie-w-willi-miejskiej-ID4rqiV
30601,Stare Miasto,Poznań,2,488000.00,2,42.53,2023,11474.00,2024-07-07,https://www.otodom.pl/pl/oferta/poznan-naramowice-sprzedaz-bezposrednia-ID4r5qk
47142,Grunwald,Poznań,1,850000.00,3,58.54,2023,14520.00,2024-07-07,https://www.otodom.pl/pl/oferta/nowoczesny-unikatowy-apartament-mieszkaj-wyjatkowo-ID4rqhy
47143,Nowe Miasto,Poznań,0,772528.00,3,72.88,2023,10600.00,2024-07-07,https://www.otodom.pl/pl/oferta/ostatnie-3-pokojowe-gotowe-do-odbioru-j-mala-ID4rq0m
30520,Grunwald,Poznań,3,1628495.40,4,94.57,2023,17220.00,2024-07-07,https://www.otodom.pl/pl/oferta/mieszkanie-z-tarasem-poznan-grunwald-palacza-97-ID4pe3Z
47144,Jeżyce,Poznań,1,1299000.00,3,82.00,2023,15841.00,2024-07-07,https://www.otodom.pl/pl/oferta/jezyce-gotowe-umeblowane-3-pokoje-82m2-ogrodek-ID4rpBN
47145,Stare Miasto,Poznań,1,650000.00,3,56.81,2023,11442.00,2024-07-07,https://www.otodom.pl/pl/oferta/nowe-wykonczone-mieszkanie-3-pokojowe-piatkowo-ID4qhNL
30518,Stare Miasto,Poznań,4,819000.00,3,58.00,2023,14121.00,2024-07-07,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-urzadzone-pod-klucz-58-m2-3-pokoje-ID4q1p1
47146,Grunwald,Poznań,3,875500.00,3,63.00,2023,13897.00,2024-07-07,https://www.otodom.pl/pl/oferta/piekne-komfortowe-3-pokoje-z-duzym-balkonem-ID4rdmm
47147,Jeżyce,Poznań,0,853976.00,3,63.10,2023,13534.00,2024-07-07,https://www.otodom.pl/pl/oferta/naturama-3-pok-mieszkanie-e-0-03-ID4oEPA
47148,Grunwald,Poznań,3,899793.00,1,58.81,2023,15300.00,2024-07-07,https://www.otodom.pl/pl/oferta/rezerwacja-perfumiarnia-mieszkanie-b-04-03-ID4c5Do
47149,Grunwald,Poznań,1,809400.00,1,57.00,2023,14200.00,2024-07-07,https://www.otodom.pl/pl/oferta/perfumiarnia-w-parku-wilsona-mieszkanie-b-02-02-ID4c5C8
47150,Stare Miasto,Poznań,1,499000.00,2,45.17,2023,11047.00,2024-07-07,https://www.otodom.pl/pl/oferta/poznan-komfortowe-mieszkanie-z-balkonem-45m2-ID4nmjX
47151,Grunwald,Poznań,7,840703.00,3,63.75,2023,13187.00,2024-07-07,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-63m2-ogrodek-ID4lc6U
47152,Jeżyce,Poznań,1,559439.00,3,55.39,2023,10100.00,2024-07-07,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-55m2-balkon-bezposrednio-ID4d7uP
47153,Grunwald,Poznań,2,673805.00,3,59.22,2024,11378.00,2024-07-07,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-59m2-balkon-ID4iw47
47154,Jeżyce,Poznań,2,599000.00,2,34.16,2024,17535.00,2024-07-07,https://www.otodom.pl/pl/oferta/sprzedam-nowe-2-pok-mieszkanie-na-jezycach-ID4rpw4
47155,Nowe Miasto,Poznań,7,485543.00,2,43.79,2024,11088.00,2024-07-07,https://www.otodom.pl/pl/oferta/2-pok-44m2-tramwaj-centrum-klucze-3q-2024r-ID4rqGj
47156,Nowe Miasto,Poznań,7,530895.00,3,49.57,2024,10710.00,2024-07-07,https://www.otodom.pl/pl/oferta/3-pok-50m2-balkon-klucze-3q-2024r-ID4rqGh
47157,Stare Miasto,Poznań,0,1243436.00,3,69.57,2024,17873.00,2024-07-07,https://www.otodom.pl/pl/oferta/dzialynskich-6-prestizowy-adres-0-5-ID4h8Us
47158,Jeżyce,Poznań,3,345000.00,1,28.63,2024,12050.00,2024-07-07,https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-28m2-balkon-bez-prowizji-ID4lCEu
47159,Stare Miasto,Poznań,4,536029.00,3,47.80,2024,11214.00,2024-07-07,https://www.otodom.pl/pl/oferta/3-pok-48m2-dwustronne-poddasze-szybki-odbior-ID4rqwk
47160,Stare Miasto,Poznań,0,469193.00,2,41.84,2024,11214.00,2024-07-07,https://www.otodom.pl/pl/oferta/2-pok-42m2-ogrodek-szybki-odbior-ID4rqw6
30814,Nowe Miasto,Poznań,2,279227.47,1,25.14,2024,11107.00,2024-07-07,https://www.otodom.pl/pl/oferta/mala-kawalerka-z-balkonem-ID44xyq
