id,district,city,floor,price,rooms,sq,year,price_per_sq,update_date,offer_url
67005,Stare Miasto,Poznań,3,679000.00,2,43.65,1900,15556.00,2025-01-13,https://www.otodom.pl/pl/oferta/atrakcyjne-mieszkanie-w-centrum-poznania-ID4nUyh
67006,Jeżyce,Poznań,2,424889.00,2,27.50,1900,15451.00,2025-01-13,https://www.otodom.pl/pl/oferta/jezyce-2pokoje-po-generalnym-remoncie-balkon-0-ID4tTqc
67007,Jeżyce,Poznań,2,539990.00,2,51.00,1900,10588.00,2025-01-13,https://www.otodom.pl/pl/oferta/mieszkanie-na-jezycach-bez-posrednikow-ID4ubfE
67008,Jeżyce,Poznań,0,420000.00,2,38.00,1900,11053.00,2025-01-13,https://www.otodom.pl/pl/oferta/38m2-w-centrum-inwestycyjne-z-potencjalnym-najemca-ID4tGD6
67009,Grunwald,Poznań,1,750000.00,3,88.00,1900,8523.00,2025-01-13,https://www.otodom.pl/pl/oferta/3-oddzelne-mikro-kawalerki-ID4u9ok
67010,Grunwald,Poznań,2,904050.00,5,86.10,1900,10500.00,2025-01-13,https://www.otodom.pl/pl/oferta/5-oddzielnych-pokoi-ID4u9oj
67011,Jeżyce,Poznań,1,129000.00,1,24.32,1900,5304.00,2025-01-13,https://www.otodom.pl/pl/oferta/lokal-w-przyziemiu-jezyce-ogrzewanie-podlogowe-ID4u9mm
67012,Jeżyce,Poznań,1,119000.00,1,27.23,1900,4370.00,2025-01-13,https://www.otodom.pl/pl/oferta/lokal-w-przyziemiu-jezyce-ogrzewanie-podlogowe-ID4u9mk
67013,Jeżyce,Poznań,1,139000.00,2,30.38,1900,4575.00,2025-01-13,https://www.otodom.pl/pl/oferta/lokal-w-przyziemiu-jezyce-ogrzewanie-podlogowe-ID4u9ml
67014,Jeżyce,Poznań,1,559000.00,3,37.20,1900,15027.00,2025-01-13,https://www.otodom.pl/pl/oferta/gotowe-dwie-mikro-kawalerki-jezyce-ID4u9mj
67015,Stare Miasto,Poznań,4,689000.00,2,51.00,1900,13510.00,2025-01-13,https://www.otodom.pl/pl/oferta/mieszkanie-w-scislym-centrum-poznania-ID4u8si
67016,Jeżyce,Poznań,1,1590000.00,5,102.00,1900,15588.00,2025-01-13,https://www.otodom.pl/pl/oferta/sprzedam-atrakcyjny-lokal-mieszkalny-na-biuro-ID4ro8E
67017,Jeżyce,Poznań,1,969000.00,4,102.70,1900,9435.00,2025-01-13,https://www.otodom.pl/pl/oferta/mieszkanie-ul-sienkiewicza-1-pietro-102-7mkw-ID4tP9Y
67018,Wilda,Poznań,4,990000.00,5,97.40,1900,10164.00,2025-01-13,https://www.otodom.pl/pl/oferta/3-mieszkania-w-pakiecie-gotowiec-inwestycyjny-ID4tO6t
67019,Stare Miasto,Poznań,1,795000.00,2,51.38,1900,15473.00,2025-01-13,https://www.otodom.pl/pl/oferta/stylowe-mieszkanie-2-pokojowe-w-kamienicy-ID4u0Ol
67020,Stare Miasto,Poznań,2,470000.00,1,32.75,1900,14351.00,2025-01-13,https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-w-centrum-poznania-ID4sY4u
67021,Stare Miasto,Poznań,4,425000.00,1,33.00,1900,12879.00,2025-01-13,https://www.otodom.pl/pl/oferta/nowo-wyremontowana-kawalerka-przy-ul-kopernika-ID4tZTr
67022,Stare Miasto,Poznań,3,1298000.00,3,81.75,1900,15878.00,2025-01-13,https://www.otodom.pl/pl/oferta/lokalizacja-w-punkt-kamienica-po-remoncie-ID4tZL9
67023,Nowe Miasto,Poznań,1,449000.00,3,60.00,1900,7483.00,2025-01-13,https://www.otodom.pl/pl/oferta/2-balkony-mozliwosc-podzialu-na-2-mieszkania-ID4tWAN
67024,Nowe Miasto,Poznań,2,549000.00,3,60.40,1900,9089.00,2025-01-13,https://www.otodom.pl/pl/oferta/3-pokoje-mieszkanie-odswiezone-ID4tWAQ
67025,Nowe Miasto,Poznań,2,549000.00,3,60.40,1900,9089.00,2025-01-13,https://www.otodom.pl/pl/oferta/mozliwosc-podzialu-na-2-lokale-ID4tWAO
67026,Nowe Miasto,Poznań,1,449000.00,3,60.74,1900,7392.00,2025-01-13,https://www.otodom.pl/pl/oferta/zawady-3-pokoje-2-balkony-ID4tWAP
67027,Stare Miasto,Poznań,4,180000.00,1,31.80,1900,5660.00,2025-01-13,https://www.otodom.pl/pl/oferta/poddasze-do-remontu-gwarna-6-niski-czynsz-ID4tUF3
67028,Nowe Miasto,Poznań,2,369700.00,2,40.00,1900,9243.00,2025-01-13,https://www.otodom.pl/pl/oferta/eleganckie-mieszkanie-po-remoncie-staroleka-ID4tHOX
67029,Jeżyce,Poznań,1,299000.00,2,21.00,1900,14238.00,2025-01-13,https://www.otodom.pl/pl/oferta/gotowe-dwie-mikro-kawalerki-jezyce-ID4tQrO
67030,Stare Miasto,Poznań,2,360000.00,2,48.00,1900,7500.00,2025-01-13,https://www.otodom.pl/pl/oferta/mieszkanie-48-m-poznan-ID4tG9g
67031,Stare Miasto,Poznań,3,742500.00,5,99.00,1900,7500.00,2025-01-13,https://www.otodom.pl/pl/oferta/mieszkanie-99-m-poznan-ID4tFY5
67032,Stare Miasto,Poznań,0,2580000.00,1,260.00,1900,9923.00,2025-01-13,https://www.otodom.pl/pl/oferta/pakiet-12-gotowych-lokali-inwestycja-w-poznaniu-ID4tE9B
67033,Stare Miasto,Poznań,2,799000.00,4,88.76,1900,9002.00,2025-01-13,https://www.otodom.pl/pl/oferta/mieszkanie-w-centrum-dla-rodziny-ID4tDYd
67034,Stare Miasto,Poznań,3,799000.00,6,88.76,1900,9002.00,2025-01-13,https://www.otodom.pl/pl/oferta/3m-2-pok-w-cenie-293-tys-szt-stan-dew-ID4tC6y
67035,Jeżyce,Poznań,0,529000.00,2,43.81,1900,12075.00,2025-01-13,https://www.otodom.pl/pl/oferta/0-prowizji-2-pokoje-po-remoncie-na-jezycach-ID4tdpJ
67036,Stare Miasto,Poznań,2,981200.00,2,44.60,1900,22000.00,2025-01-13,https://www.otodom.pl/pl/oferta/poznan-stary-rynek-wyjatkowe-mieszkanie-2-pokoje-ID4qbPW
67037,Stare Miasto,Poznań,0,3250000.00,1,500.00,1900,6500.00,2025-01-13,https://www.otodom.pl/pl/oferta/mieszkanie-500-m-poznan-ID4teN5
67038,Jeżyce,Poznań,4,425000.00,2,33.72,1900,12604.00,2025-01-13,https://www.otodom.pl/pl/oferta/jezyce-balkon-polna-rezerwacja-ID4taFI
67039,Grunwald,Poznań,3,659000.00,2,74.60,1900,8834.00,2025-01-13,https://www.otodom.pl/pl/oferta/twoje-m-z-wykuszem-i-pieknym-widokiem-z-salonu-ID4sSc1
67040,Stare Miasto,Poznań,2,598500.00,2,57.00,1900,10500.00,2025-01-13,https://www.otodom.pl/pl/oferta/2-pokoje-z-potencjalem-do-remontu-centrum-poznania-ID4sFqk
67041,Jeżyce,Poznań,1,1620000.00,5,102.00,1900,15882.00,2025-01-13,https://www.otodom.pl/pl/oferta/miejsce-na-kancelarie-w-centrum-poznania-ID4svc4
67042,Stare Miasto,Poznań,3,1250000.00,5,169.00,1900,7396.00,2025-01-13,https://www.otodom.pl/pl/oferta/unikatowe-mieszkanie-5-pokoi-ul-wroclawska-poznan-ID4sw36
67043,Grunwald,Poznań,0,315000.00,2,48.42,1900,6506.00,2025-01-13,https://www.otodom.pl/pl/oferta/na-parterze-ul-marcelego-mottego-2-pokoje-ID4oFG8
67044,Jeżyce,Poznań,0,399000.00,2,26.77,1900,14905.00,2025-01-13,https://www.otodom.pl/pl/oferta/po-remoncie-2-pokojowe-jezyce-0-prowizji-ID4rY1J
67045,Jeżyce,Poznań,2,479000.00,2,34.59,1900,13848.00,2025-01-13,https://www.otodom.pl/pl/oferta/jezyce-2pokoje-po-remoncie-generalnym-bez-prowizji-ID4rY1I
67046,Grunwald,Poznań,1,699000.00,3,76.53,1900,9134.00,2025-01-13,https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-ID4iySM
67047,Jeżyce,Poznań,4,780000.00,1,77.94,1900,10008.00,2025-01-13,https://www.otodom.pl/pl/oferta/mieszkanie-w-kamienicy-m-p-lokal-uzytkowy-ID4p783
67048,Wilda,Poznań,1,679900.00,3,51.92,1900,13095.00,2025-01-13,https://www.otodom.pl/pl/oferta/gotowiec-inwestycyjny-3-mikro-kawalerki-ID4oanU
67049,Wilda,Poznań,0,600000.00,2,50.00,1900,12000.00,2025-01-13,https://www.otodom.pl/pl/oferta/2-pok-do-wprowadenia-zrewitalizowana-kamienica-ID.4tPlB
67050,Grunwald,Poznań,4,695000.00,3,71.00,1901,9789.00,2025-01-13,https://www.otodom.pl/pl/oferta/lazarz-klimatyczne-po-gen-remoncie-piwnica-ID4pyOi
67051,Grunwald,Poznań,1,877500.00,3,74.20,1901,11826.00,2025-01-13,https://www.otodom.pl/pl/oferta/rozkladowe-kamienica-wyspianskiego-ID4ruVo
67052,Jeżyce,Poznań,4,438999.00,2,43.90,1901,10000.00,2025-01-13,https://www.otodom.pl/pl/oferta/2-pokoje-przy-rynku-jezyckim-blisko-tramwaj-ID4tLvj
67053,Jeżyce,Poznań,4,438000.00,2,43.90,1901,9977.00,2025-01-13,https://www.otodom.pl/pl/oferta/jezyce-ul-dabrowskiego-2-pok-klimatyczne-ID4u73K
67054,Jeżyce,Poznań,4,438000.00,2,43.90,1901,9977.00,2025-01-13,https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-dla-studenta-singla-pary-ID4rYGv
67055,Jeżyce,Poznań,4,438999.00,2,43.90,1901,10000.00,2025-01-13,https://www.otodom.pl/pl/oferta/ciche-jasne-mieszkanie-w-sercu-jezyc-ID4sivn
67056,Jeżyce,Poznań,4,438000.00,2,43.90,1901,9977.00,2025-01-13,https://www.otodom.pl/pl/oferta/klimatyczne-mieszkanie-w-kamienicy-na-jezycach-ID4seAr
67057,Grunwald,Poznań,4,695000.00,3,71.00,1901,9789.00,2025-01-13,https://www.otodom.pl/pl/oferta/lazarz-klimatyczne-po-gen-remoncie-piwnica-ID.4pyOi
67058,Wilda,Poznań,3,1139000.00,3,95.81,1902,11888.00,2025-01-13,https://www.otodom.pl/pl/oferta/komfortowe-mieszkanie-w-kamienicy-blisko-centrum-ID4tT72
67059,Jeżyce,Poznań,2,844000.00,2,93.31,1902,9045.00,2025-01-13,https://www.otodom.pl/pl/oferta/mieszkanie-dla-wyjatkowej-osoby-wykusz-i-balkon-ID4tQEW
67060,Wilda,Poznań,3,1050000.00,3,90.42,1902,11612.00,2025-01-13,https://www.otodom.pl/pl/oferta/stylowy-apartament-w-kamienicy-na-wildzie-90-m-ID4tNKl
67061,Stare Miasto,Poznań,4,409000.00,2,35.30,1902,11586.00,2025-01-13,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-centrum-poznan-ID4sXQg
67062,Grunwald,Poznań,2,639000.00,3,70.37,1902,9081.00,2025-01-13,https://www.otodom.pl/pl/oferta/twoje-m-w-kamienicy-sufit-3-7m-ID4tHec
67063,Grunwald,Poznań,1,699000.00,3,82.24,1902,8500.00,2025-01-13,https://www.otodom.pl/pl/oferta/twoje-mieszkanie-z-pieknym-wykuszem-duzy-salon-ID4tGMc
67064,Grunwald,Poznań,3,639000.00,3,73.44,1902,8701.00,2025-01-13,https://www.otodom.pl/pl/oferta/piekne-mieszkanie-wysoki-sufit-3-7-m-ID4tGiT
67065,Grunwald,Poznań,3,659000.00,3,74.60,1902,8834.00,2025-01-13,https://www.otodom.pl/pl/oferta/piekne-mieszkanie-z-wykuszem-wysoki-sufit-3-7m-ID4tG8V
67066,Grunwald,Poznań,2,729000.00,4,90.68,1902,8039.00,2025-01-13,https://www.otodom.pl/pl/oferta/twoje-piekne-m-w-kamienicy-wysoki-sufit-ID4tFUI
67067,Grunwald,Poznań,3,774000.00,3,91.88,1902,8424.00,2025-01-13,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-z-wykuszem-i-balkonem-ID4tFUJ
67068,Grunwald,Poznań,3,759000.00,4,88.69,1902,8558.00,2025-01-13,https://www.otodom.pl/pl/oferta/piekne-mieszkanie-w-kamienicy-sufit-3-7m-ID4tFUE
67069,Grunwald,Poznań,2,844000.00,3,93.31,1902,9045.00,2025-01-13,https://www.otodom.pl/pl/oferta/piekne-wykonczone-mieszkanie-z-wykuszem-i-balkonem-ID4tFUz
67070,Grunwald,Poznań,3,774000.00,2,91.88,1902,8424.00,2025-01-13,https://www.otodom.pl/pl/oferta/duze-przestronne-mieszkanie-z-balkonem-ID4tdPn
67071,Grunwald,Poznań,2,844000.00,2,93.31,1902,9045.00,2025-01-13,https://www.otodom.pl/pl/oferta/twoje-piekne-mieszkanie-z-wykuszem-i-balkonem-ID4tdOc
67072,Grunwald,Poznań,3,759000.00,3,88.69,1902,8558.00,2025-01-13,https://www.otodom.pl/pl/oferta/przestronne-m-w-kamienicy-z-duzymi-oknami-sufit-ID4tcZU
67073,Grunwald,Poznań,2,729000.00,3,90.68,1902,8039.00,2025-01-13,https://www.otodom.pl/pl/oferta/twoje-duze-m-w-swietnej-lokalizacji-ID4tcZS
67074,Grunwald,Poznań,1,1666500.00,5,151.50,1902,11000.00,2025-01-13,https://www.otodom.pl/pl/oferta/stylowe-mieszkanie-w-przedwojennej-kamienicy-ID4qbto
67075,Wilda,Poznań,3,1190000.00,3,97.70,1902,12180.00,2025-01-13,https://www.otodom.pl/pl/oferta/duze-zabytkowe-3-pok-po-generalnym-remoncie-wilda-ID4rUnz
67076,Grunwald,Poznań,1,1666500.00,5,151.50,1902,11000.00,2025-01-13,https://www.otodom.pl/pl/oferta/klimatyczne-mieszkanie-w-kamienicy-na-lazarzu-ID4qbqa
67077,Wilda,Poznań,3,1139000.00,3,95.81,1902,11888.00,2025-01-13,https://www.otodom.pl/pl/oferta/komfortowe-mieszkanie-w-kamienicy-blisko-centrum-ID.4tT72
67078,Jeżyce,Poznań,4,567000.00,2,40.57,1903,13976.00,2025-01-13,https://www.otodom.pl/pl/oferta/klimatyczne-mieszkanie-w-kamienicy-rynek-jezycki-ID4tU8U
67079,Wilda,Poznań,3,410000.00,1,30.50,1903,13443.00,2025-01-13,https://www.otodom.pl/pl/oferta/stylowe-studio-w-odnowionej-kamienicy-na-wildzie-ID4svU3
67080,Wilda,Poznań,2,484000.00,2,50.00,1903,9680.00,2025-01-13,https://www.otodom.pl/pl/oferta/poznan-centrum-2-pokoje-50m-po-remoncie-tanio-ID4tWvL
67081,Wilda,Poznań,2,590000.00,3,72.70,1903,8116.00,2025-01-13,https://www.otodom.pl/pl/oferta/3pok-z-balkonem-wilda-centrum-ID4swFI
67082,Stare Miasto,Poznań,4,873480.00,3,72.79,1903,12000.00,2025-01-13,https://www.otodom.pl/pl/oferta/3-pokojowe-w-atrakcyjnej-kamienicy-centrum-ID4sui8
67083,Wilda,Poznań,3,590000.00,3,72.30,1903,8160.00,2025-01-13,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-z-potencjalem-w-kamienicy-ID4rDLI
67084,Wilda,Poznań,3,410000.00,1,30.50,1903,13443.00,2025-01-13,https://www.otodom.pl/pl/oferta/stylowe-studio-w-odnowionej-kamienicy-na-wildzie-ID.4svU3
67085,Jeżyce,Poznań,1,749000.00,2,52.09,1904,14379.00,2025-01-13,https://www.otodom.pl/pl/oferta/2-pokojowe-m-w-kamienicy-z-winda-centrum-ID4sIwU
67086,Wilda,Poznań,2,722946.00,3,79.53,1904,9090.00,2025-01-13,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-kamienica-28-czerwca-1956r-ID4q9TP
67087,Stare Miasto,Poznań,2,1250000.00,3,104.00,1904,12019.00,2025-01-13,https://www.otodom.pl/pl/oferta/mieszkanie-inwestycyjne-w-kamienicy-104m2-centrum-ID4pnLg
69636,Bieńczyce,Kraków,2,665000.00,3,44.00,1968,15114.00,2025-01-13,https://www.otodom.pl/pl/oferta/mieszkanie-trzy-pokojowe-ID4ubT6
67088,Stare Miasto,Poznań,5,369000.00,1,30.90,1904,11942.00,2025-01-13,https://www.otodom.pl/pl/oferta/mieszkanie-w-kamienicy-w-samym-centrum-ID4u178
67089,Wilda,Poznań,1,570000.00,3,51.08,1904,11159.00,2025-01-13,https://www.otodom.pl/pl/oferta/trzy-pokojowe-mieszkanie-w-centrum-poznania-ID4tUkj
67090,Grunwald,Poznań,2,1080000.00,3,121.27,1904,8906.00,2025-01-13,https://www.otodom.pl/pl/oferta/wyjatkowe-3-pokojowe-mieszkanie-i-lazarz-ID4rW1v
67091,Wilda,Poznań,3,1249000.00,3,90.30,1904,13832.00,2025-01-13,https://www.otodom.pl/pl/oferta/gotowe-od-zaraz-mieszkanie-w-kamienicy-ID4o3Yu
67092,Jeżyce,Poznań,1,749000.00,2,52.09,1904,14379.00,2025-01-13,https://www.otodom.pl/pl/oferta/2-pokojowe-m-w-kamienicy-z-winda-centrum-ID.4sIwU
67093,Wilda,Poznań,1,570000.00,3,51.08,1905,11159.00,2025-01-13,https://www.otodom.pl/pl/oferta/mieszkanie-w-centrum-poznania-idealna-lokalizacja-ID4ufCf
67094,Grunwald,Poznań,2,1039000.00,3,92.00,1905,11293.00,2025-01-13,https://www.otodom.pl/pl/oferta/wyjatkowa-przestrzen-z-wykuszem-i-balkonem-ID4ufgm
67095,Wilda,Poznań,2,749000.00,2,75.00,1905,9987.00,2025-01-13,https://www.otodom.pl/pl/oferta/przestronne-w-centrum-wildy-kamienica-ID4uf8H
67096,Grunwald,Poznań,4,429000.00,2,52.14,1905,8228.00,2025-01-13,https://www.otodom.pl/pl/oferta/grunwald-niegolewskich-rewitalizowana-kamienica-ID4uf1Z
67097,Jeżyce,Poznań,4,650000.00,2,51.14,1905,12710.00,2025-01-13,https://www.otodom.pl/pl/oferta/piekne-mieszkanie-na-jezycach-z-antresola-ID4tFk0
67098,Grunwald,Poznań,5,465000.00,1,26.00,1905,17885.00,2025-01-13,https://www.otodom.pl/pl/oferta/sliczna-kawalerka-z-klimatyzacja-na-lazarzu-ID4sLRy
67099,Stare Miasto,Poznań,2,795000.00,2,54.62,1905,14555.00,2025-01-13,https://www.otodom.pl/pl/oferta/wyjatkowy-apartament-w-kamienicy-ul-piaskowa-3-ID4s5Qs
67100,Jeżyce,Poznań,4,960000.00,2,54.48,1905,17621.00,2025-01-13,https://www.otodom.pl/pl/oferta/apartament-na-ostatnim-pietrze-w-kamienicy-z-winda-ID4tFxj
67101,Jeżyce,Poznań,1,2500000.00,4,169.00,1905,14793.00,2025-01-13,https://www.otodom.pl/pl/oferta/mieszkanie-169-m-poznan-ID4mTDT
67102,Jeżyce,Poznań,1,895000.00,2,52.52,1905,17041.00,2025-01-13,https://www.otodom.pl/pl/oferta/idealne-mieszkanie-na-start-z-balkonem-ID4tMkZ
67103,Stare Miasto,Poznań,0,635000.00,3,67.00,1905,9478.00,2025-01-13,https://www.otodom.pl/pl/oferta/super-lokalizacja-3-pokoje-ID4onUz
67104,Wilda,Poznań,4,490000.00,3,51.10,1905,9589.00,2025-01-13,https://www.otodom.pl/pl/oferta/wilda-3-pokojowe-51m2-sie-poleca-ID4t86b
67105,Wilda,Poznań,0,488000.00,1,32.75,1905,14901.00,2025-01-13,https://www.otodom.pl/pl/oferta/bardzo-dobra-lokalizacja-blisko-centrum-wilda-ID4u15D
67106,Jeżyce,Poznań,1,355000.00,2,36.75,1905,9660.00,2025-01-13,https://www.otodom.pl/pl/oferta/m2-w-centrum-jezyc-koscielna-poznanska-zurawia-ID4u088
67107,Wilda,Poznań,4,997000.00,4,97.00,1905,10278.00,2025-01-13,https://www.otodom.pl/pl/oferta/przestronne-4-pokoje-balkon-komorka-lok-ID4sQav
67108,Wilda,Poznań,1,570000.00,3,51.08,1905,11159.00,2025-01-13,https://www.otodom.pl/pl/oferta/twoje-nowe-mieszkanie-w-poznaniu-blisko-centrum-ID4tMIl
67109,Stare Miasto,Poznań,3,1701000.00,3,106.17,1905,16021.00,2025-01-13,https://www.otodom.pl/pl/oferta/mieszkanie-106-17-m-poznan-ID4tRex
67110,Stare Miasto,Poznań,2,848500.00,2,51.77,1905,16390.00,2025-01-13,https://www.otodom.pl/pl/oferta/mieszkanie-51-77-m-poznan-ID4tRew
67111,Stare Miasto,Poznań,2,580600.00,2,37.44,1905,15507.00,2025-01-13,https://www.otodom.pl/pl/oferta/mieszkanie-37-44-m-poznan-ID4tPXR
67112,Jeżyce,Poznań,3,1084212.00,4,100.39,1905,10800.00,2025-01-13,https://www.otodom.pl/pl/oferta/4pokojowe-mieszkanie-z-widokiem-na-rynek-jezycki-ID4tOg8
67113,Wilda,Poznań,2,500486.00,2,51.07,1905,9800.00,2025-01-13,https://www.otodom.pl/pl/oferta/mieszkania-w-kamienicy-rewitalizacja-centrum-z-kw-ID4tcIU
67114,Stare Miasto,Poznań,2,1580000.00,3,90.78,1905,17405.00,2025-01-13,https://www.otodom.pl/pl/oferta/apartament-w-kamienicy-ul-piekary-ID4qOIl
67115,Jeżyce,Poznań,0,276570.00,2,43.90,1905,6300.00,2025-01-13,https://www.otodom.pl/pl/oferta/stropy-kleinacieplikstan-deweloperskiloft-ID4tJju
67116,Jeżyce,Poznań,0,209349.00,2,33.23,1905,6300.00,2025-01-13,https://www.otodom.pl/pl/oferta/stan-deweloperskipiekne-lukowe-stropymini-taras-ID4tJjr
67117,Stare Miasto,Poznań,4,499000.00,1,41.00,1905,12171.00,2025-01-13,https://www.otodom.pl/pl/oferta/duze-stylowe-mieszanie-wykonczone-centrum-ID4toE4
67118,Jeżyce,Poznań,3,336000.00,1,24.40,1905,13770.00,2025-01-13,https://www.otodom.pl/pl/oferta/komfortowa-kawalerka-ul-slowackiego-ID4tlqp
67119,Jeżyce,Poznań,3,376000.00,1,26.30,1905,14297.00,2025-01-13,https://www.otodom.pl/pl/oferta/komfortowa-kawalerka-ul-slowackiego-ID4tlql
67120,Jeżyce,Poznań,3,1780000.00,5,148.40,1905,11995.00,2025-01-13,https://www.otodom.pl/pl/oferta/gotowiec-inwestycyjny-podzial-na-5-kawalerek-ID4tlqi
67121,Grunwald,Poznań,2,749000.00,4,91.60,1905,8177.00,2025-01-13,https://www.otodom.pl/pl/oferta/lazarz-kanalowa-i-4-pok-i-pow-91-60-m2-i-balkon-ID4te3Y
67122,Wilda,Poznań,0,779394.00,2,79.53,1905,9800.00,2025-01-13,https://www.otodom.pl/pl/oferta/idealna-kamienica-pod-inwestycje-ID4tc5C
67123,Wilda,Poznań,0,453152.00,2,46.24,1905,9800.00,2025-01-13,https://www.otodom.pl/pl/oferta/idealna-kamienica-pod-inwestycje-ID4tc5B
67124,Stare Miasto,Poznań,1,545000.00,2,52.97,1905,10289.00,2025-01-13,https://www.otodom.pl/pl/oferta/chwaliszewo-rewitalizowana-kamienica-1-pietro-ID4sKIM
67125,Wilda,Poznań,3,964000.00,3,102.40,1905,9414.00,2025-01-13,https://www.otodom.pl/pl/oferta/klimatyczne-mieszkanie-w-ladnej-kamienicy-ID4snAK
67126,Jeżyce,Poznań,3,860000.00,2,46.92,1905,18329.00,2025-01-13,https://www.otodom.pl/pl/oferta/kraszewskiego-17-2-pokoje-mieszkanie-w-prestizowe-ID4rZSC
67127,Wilda,Poznań,1,739000.00,3,63.53,1905,11632.00,2025-01-13,https://www.otodom.pl/pl/oferta/komfortowe-mieszkanie-wilda-b-blisko-centrum-ID4sb1l
67128,Stare Miasto,Poznań,4,762000.00,2,59.18,1905,12876.00,2025-01-13,https://www.otodom.pl/pl/oferta/stan-deweloperski-nowe-rewitalizowana-kamienica-ID4s5xd
67129,Stare Miasto,Poznań,4,498000.00,2,47.51,1905,10482.00,2025-01-13,https://www.otodom.pl/pl/oferta/rewitalizowana-kamienica-chwaliszewo-cisza-ID4rX5n
67130,Stare Miasto,Poznań,4,560000.00,2,46.00,1905,12174.00,2025-01-13,https://www.otodom.pl/pl/oferta/przytulne-mieszkanie-na-poddaszu-w-sercu-jezyc-ID4rLlD
67131,Stare Miasto,Poznań,1,909629.00,2,45.71,1905,19900.00,2025-01-13,https://www.otodom.pl/pl/oferta/mieszkanie-dla-inwestora-pod-najem-ID4rvZi
67132,Stare Miasto,Poznań,4,648736.00,1,31.04,1905,20900.00,2025-01-13,https://www.otodom.pl/pl/oferta/mieszkanie-pod-inwestycje-stary-rynek-ID4qKNb
67134,Wilda,Poznań,1,570000.00,3,51.08,1905,11159.00,2025-01-13,https://www.otodom.pl/pl/oferta/mieszkanie-w-centrum-poznania-idealna-lokalizacja-ID.4ufCf
67135,Jeżyce,Poznań,1,530000.00,2,61.00,1906,8689.00,2025-01-13,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-w-kamienicy-ID4rGXl
67136,Wilda,Poznań,3,1090000.00,3,91.00,1906,11978.00,2025-01-13,https://www.otodom.pl/pl/oferta/budynek-z-dusza-top-lokalizacja-lokal-po-renowacji-ID4u9Su
67137,Wilda,Poznań,0,1169000.00,3,98.80,1906,11832.00,2025-01-13,https://www.otodom.pl/pl/oferta/klimatyczne-kamienica-parter-w-sercu-wildy-ID4u1l5
